"OTU","Kingdom","Phylum","Class","Order","Family","Genus","Species","BF14_2dpf_L","BF14_2dpf_W","BF14_4dpf_L","BF14_4dpf_W","BF14_6dpf_L","BF14_6dpf_W","BF18_2dpf_L","BF18_2dpf_W","BF18_4dpf_L","BF18_4dpf_W","BF18_6dpf_L","BF18_6dpf_W","BHS18_2dpf_L","BS14_2dpf_L","BS14_4dpf_L","BS14_4dpf_W","BS14_6dpf_W","BS18_2dpf_W","BS18_4dpf_L","BS18_4dpf_W","BS18_6dpf_L","BTS14_2dpf_W","HF14_2dpf_L","HF14_2dpf_W","HF14_4dpf_L","HF14_4dpf_W","HF14_6dpf_L","HF14_6dpf_W","HF18_2dpf_L","HF18_2dpf_W","HF18_4dpf_L","HF18_4dpf_W","HF18_6dpf_L","HF18_6dpf_W","HS14_2dpf_L","HS14_2dpf_W","HS14_4dpf_L","HS14_4dpf_W","HS14_6dpf_L","HS14_6dpf_W","HS18_2dpf_W","HS18_4dpf_L","HS18_4dpf_W","HS18_6dpf_L","HS18_6dpf_W","TF14_2dpf_L","TF14_2dpf_W","TF14_4dpf_L","TF14_4dpf_W","TF14_6dpf_L","TF14_6dpf_W","TF18_2dpf_L","TF18_2dpf_W","TF18_4dpf_L","TF18_4dpf_W","TF18_6dpf_L","TF18_6dpf_W","TS14_4dpf_L","TS14_4dpf_W","TS14_6dpf_L","TS14_6dpf_W","TS18_2dpf_L","TS18_2dpf_W","TS18_4dpf_L","TS18_4dpf_W","TS18_6dpf_L","TS18_6dpf_W"
"905738464d48f24d408c6c97d7ac94e5","d__Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","GW2011_GWC1_47_15","GW2011_GWC1_47_15",NA,3,0,0,173,0,5,24,14,0,48,0,5,0,0,0,0,0,0,0,0,0,0,0,21,0,55,6,21,0,0,0,9,0,16,0,7,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"bd07e9014e7cbabe432e1382b95ee71c","d__Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosopumilus",NA,203,194,114,3986,169,429,107,504,5,879,102,201,1,25,6,450,68,77,0,12,0,932,184,1023,74,343,115,100,309,294,10,98,19,51,79,817,24,101,0,87,96,11,2,0,0,110,44,10,145,53,15,39,151,98,30,7,1,0,167,0,321,0,4,0,8,0,0
"e22f02b2b758fe7c8c16fbddf2ec1929","d__Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Woesearchaeales","Woesearchaeales",NA,0,0,0,331,0,20,4,15,0,78,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,79,1,24,0,4,0,9,4,16,0,14,0,0,0,0,0,0,0,0,0,0,2,0,34,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"31749269abcacab5a2be2c13cd962c6a","d__Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","SCGC_AAA286-E23","SCGC_AAA286-E23",NA,0,0,0,14,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"b4a0b26a5e4469c5687f57710f4ced5b","d__Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae","uncultured",NA,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6c9e3e10762b6fd1849980d5593479b1","d__Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Chlamydiaceae","uncultured",NA,0,0,0,1,0,4,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"579915c0489729be0a58ee6971269ecb","d__Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","cvE6","cvE6",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9ed30e5bb6344295b62925ca4e499268","d__Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae","Neochlamydia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c6ae6a38021bd34ed30896d6d5ee932c","d__Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Waddliaceae","Waddlia",NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"aa531fcfc864e623a03cf5c6dd0bc033","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Lentimonas",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4e0009473cd0998bf6740457f1f2ce92","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Pelagicoccus",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1091a539b9d539356a6c6a58dc763c28","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","SCGC_AAA164-E04",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"b004f96076b2f70c6e70db9051031492","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus_Udaeobacter",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1e01f0b338890ea458a6a865f21b2bfb","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Roseibacillus",NA,0,0,0,0,0,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0
"62646479d898960542cf2e1676edc5b3","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea",NA,27,0,2,0,0,0,3,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,69,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,7,0,0,0,0,0,0,0,0,0,0,0
"21dc881fab131ee3284b3f175831b806","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Persicirhabdus",NA,0,0,1,0,5,0,15,0,14,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,102,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,0,17,0,0,0,0,0,6,0,0,0,0,0
"2d4c13bfb6a308ea9714bd6dad30e661","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Haloferula",NA,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2fb5095ca91a2d1d73c5f8a4c2d9f37c","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007","DEV007",NA,2,0,20,0,0,0,9,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0
"bd58325bae5b152088ba9a27788a83de","d__Bacteria","Verrucomicrobiota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae","R76-B128",NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95b1c4b5b709c391e6005dc2bd2536e9","d__Bacteria","Sumerlaeota","Sumerlaeia","Sumerlaeales","Sumerlaeaceae","Sumerlaea",NA,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"d96a5368c9af290882ac0e6b47645b69","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota",NA,33,0,7,2,30,0,18,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0,52,1,2,0,0,0,59,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,3,0,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"f98c55795965a526bfca7cd3f1172311","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a02be2f33fe033b0e2d89c968ed944c5","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Bythopirellula",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fcecdd3f7eda20dc0d8e387d8ab3a075","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage",NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c1893ea9091c2e1d806704f3e023f705","d__Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","uncultured","uncultured",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de86e2b7b18ec12c015aa70da4ccb734","d__Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","Fuerstia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7936e366b0523ab1f7854c93c918f998","d__Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","uncultured",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7a2c2c10af492f0352da3b38f4df3b8d","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02",NA,0,0,11,0,0,0,0,0,17,1,4,0,6,0,58,0,0,0,3,2,52,0,0,0,2,0,0,0,5,0,11,0,3,0,0,0,0,0,6,0,0,12,4,6,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,12,2,0,0,3,2,7,0
"03167ec4fb3cd9557c0e9963efba9139","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190",NA,4,0,10,4,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,5,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,2,0,7,0,0,0,0,0,15,0,0,0,0,0
"a12c4722e399c9d138f133333f11b601","d__Bacteria","Planctomycetota","Pla4_lineage","Pla4_lineage","Pla4_lineage","Pla4_lineage",NA,0,0,0,3,8,0,0,0,0,3,19,0,0,0,0,0,0,1,0,0,0,0,12,0,3,2,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
"72ead37b95360e8b037337fce5aa6697","d__Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","uncultured",NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"9994e3dc3bea120db861400c04897f3a","d__Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae","Vermiphilaceae",NA,14,0,10,1,4,0,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"5f435ef41490849c269101ca7b99b967","d__Bacteria","Dependentiae","Babeliae","Babeliales","Babeliales","Babeliales",NA,1,0,1,0,0,0,0,0,0,0,13,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"be24538dbc9bc1e16422608c1dee7a58","d__Bacteria","Dependentiae","Babeliae","Babeliales","Babeliaceae","Babeliaceae",NA,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4620c937fbf2c51c6a70c80beafdbf1f","d__Bacteria","Chloroflexi","OLB14","OLB14","OLB14","OLB14",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d8d5710fd6065eb83349cc7624d7786b","d__Bacteria","Chloroflexi","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66",NA,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cac481076f428f6683abb46192eaf2cb","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b",NA,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"517b46ecbb0077658b0a4dd5464514c0","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1346e6e49cfb489deb27df733925cf92","d__Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","Ardenticatenaceae","uncultured",NA,60,1,3,43,22,19,8,4,27,55,26,5,0,0,0,0,0,0,0,0,0,0,24,6,1,24,83,7,18,3,11,13,23,5,0,7,0,0,0,0,0,0,0,0,0,15,3,8,5,68,9,11,4,1,2,9,5,0,0,0,0,0,0,0,0,0,0
"8a68163caebc5201622efde774b4b307","d__Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira",NA,21,0,15,0,5,0,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,43,7,0,0,10,0,132,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,41,0,0,0,3,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"b8f4a09647a5a5b85410e04b27e429e5","d__Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Melioribacteraceae","IheB3-7",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4f781f208611e021a1f28e37863748c6","d__Bacteria","Bacteroidota","Rhodothermia","Balneolales","Balneolaceae","Balneola",NA,0,0,4,1,0,0,0,0,0,0,5,2,0,0,105,5,20,0,17,4,52,3,0,0,2,0,5,0,0,0,3,0,0,0,0,2,1,7,48,35,0,16,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,21,10,167,29,0,0,14,3,0,0
"b1e6cbc66e07d644ef0f9fbb2602cef1","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Aureispira",NA,180,10,1680,28,6057,6,80,4,71,8,3240,1,1,0,10,2,0,0,0,0,24,0,110,2,330,6,4,9,145,0,1441,46,7558,18,0,0,156,0,16,2,4,0,0,125,5,121,5,145,46,6500,1,284,2,4927,21,5748,10,0,0,426,13,0,0,0,2,19,2
"bee2d60b845627ad8e413e23c5c84c00","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured",NA,199,6,22,32,91,1,13,2,104,12,62,0,13,13,85,15,2,2,7,2,63,10,371,2,13,4,23,3,268,0,15,2,21,0,35,3,44,8,26,5,7,10,3,32,0,26,2,6,4,44,0,39,0,2,2,11,0,78,0,165,36,0,0,4,0,20,0
"baf16cb8dc1858e3d718565a18851c26","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Ekhidna",NA,2,0,0,0,18,0,16,0,9,0,4,0,422,216,372,13,13,19,846,42,1367,3,1,0,7,0,6,0,16,0,0,0,7,0,306,0,445,13,491,39,47,162,14,740,22,0,0,0,0,9,0,3,0,0,0,5,0,259,5,801,193,258,7,326,87,384,20
"e86d27e13af179dab9ae1e115a2cdac3","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1b979e8f4a27cdc62ada1bd65da71e1c","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Roseivirga",NA,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"efe144270bc332eb13f05e1106bd53e6","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fabibacter",NA,34,7,28,30,103,16,20,4,43,11,84,87,0,0,34,3,2,0,0,6,47,0,21,2,11,14,44,38,8,0,12,12,31,47,0,3,0,0,9,0,0,2,0,7,10,22,0,1,12,38,9,10,6,3,0,11,2,0,0,52,9,0,0,0,0,6,9
"b965c8bc7b08bc2e457622116c2ee7bb","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fulvivirga",NA,0,0,6,2,24,0,8,0,0,0,3,0,10,6,174,5,9,11,277,13,297,8,3,0,8,0,0,0,0,0,3,0,3,0,6,0,88,8,153,5,5,125,9,444,8,6,0,3,0,9,0,0,0,0,0,1,0,290,4,431,80,146,0,593,135,846,58
"aa32e4bfcdb7c2d7368a361eb2abc6fd","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Marivirga",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"84d40d158d57f9463588fc0fa8c86439","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Reichenbachiella",NA,19,0,27,7,32,0,17,0,9,0,4,0,6,18,37,0,0,2,57,0,28,4,119,0,27,0,17,0,31,0,14,0,40,0,0,0,21,0,42,0,0,2,0,358,3,22,0,5,0,18,0,12,1,10,3,6,0,21,0,35,7,18,0,44,13,382,31
"f4734d2f7ee983844599c6342fcd356c","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Marinoscillum",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1974ddc6419489efee6bc613c32509ca","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Taeseokella",NA,0,0,0,0,22,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,1,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
"317632e49e0bb1a2a5480509ea6a3244","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Flammeovirgaceae","Rapidithrix",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17675c54d9a2db1253d5c4e429cec2d9","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Bernardetiaceae","Bernardetia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ac3093202795975d7de0969130f79471","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Bernardetiaceae","Garritya",NA,11,0,10,4,11,0,3,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,66,0,0,0,5,0,82,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,40,0,5,0,15,0,66,1,0,0,9,5,0,0,0,0,0,0
"e1654e76fa20e77b83c02c68475d0613","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Flammeovirgaceae","uncultured",NA,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86bcfabcaf8851ab1a893b4f40f457d7","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured",NA,482,64,683,215,2153,16,242,16,546,121,1071,13,0,3,28,5,1,0,0,0,22,0,530,47,390,134,1,17,1054,18,571,121,1005,14,0,23,124,0,8,0,1,0,0,0,0,121,21,246,100,967,1,327,19,290,40,420,1,0,3,79,5,21,0,0,4,26,2
"2ca0751c0acec7386ec0ad484e4a6a06","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Portibacter",NA,4,0,3,0,36,0,3,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0
"5a74138e41bdd4f3d9d8f70181964595","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Lewinella",NA,6,0,35,2,158,0,4,0,2,0,177,0,0,0,66,0,0,0,0,0,41,0,52,0,13,2,0,0,3,0,46,3,255,0,0,0,19,0,0,1,0,0,0,2,0,0,0,20,1,56,0,10,2,10,0,24,0,0,3,49,2,15,0,0,0,58,2
"4a4a7c8afbaa945cdd3fa1f6a2604f1c","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Rubidimonas",NA,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f97a40700b366c3b562ba8ef6921b678","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","uncultured","uncultured",NA,127,10,164,133,578,14,48,14,311,48,513,29,0,3,17,0,0,0,0,1,0,0,199,8,149,45,255,40,309,9,210,64,374,67,36,9,13,0,0,0,0,0,0,0,2,57,3,51,63,319,14,67,12,104,23,121,22,0,0,0,13,0,0,0,0,0,0
